,date,rating_review,reviews
97,14-01-2020 ,5.0,"I was there back in October 2018 actually. And I remember having to stand (for an hour) behind someone at the counter just to secure a narrow spot for myself.But the Philippino who served me was super nice (as our countries are neighbours ).Overall it was such a lovely time and of course the yummylicious food. I went back there again the next day with a friend and yep, we still had to wait for an hour but it was a pleasant experience ❤️"
98,12-01-2020 ,4.0,Expensive but terrific. English speaking. No vegan options but for those without dietary concerns or budget issues this is a great place
99,8-01-2020 ,3.0,Tapas was nice. Not anything amazing but make sure to try calcots (grilled leeks served with romesco sauce) if there in Winter. Staff were a little bit pushy in trying to get us to have dessert. 
100,7-01-2020 ,5.0,"Tapas was amazing, reasonably priced. Sit at the bar if you can. Special dessert was super tasty, glad we trusted the waiter"
101,6-01-2020 ,5.0,"We had some of the best Tapas in Spain here! It is a long wait, but definitely worth it! The food is delicious! "
102,6-01-2020 ,2.0,"Food was excellent - when and if it got served - service was hectic at best - it was noisy and very crowded, if fact, we left after the first course, since mine got served to someone else - i only had my appetizer. I'm sure others would love the place and the ambiance - but it certainly wasn't to our taste..."
103,6-01-2020 ,5.0,"The food was delicious and the service was great. The Codfish Fritters (daily special) were outstanding - best I’ve ever had. Very busy place, so go early."
104,6-01-2020 ,5.0,"Fantastic place! 5 of 7 dinners I spent there. Special thanks to Ruel! Such a friendly and positive waiter. Ask his recommendations, every dish he suggested was absolutely fabulous. My top three:- cod with honey and tomatoes;- beef with foie gras;- camembert with almonds and berries."
105,6-01-2020 ,3.0,"Went around 13:45 30 Dec 2019. It was pretty packed outside and inside. Being there for the first time, we did not know where or how we could get into the queue for a table. Therefore went inside and was told off by the queue lady because we were standing on the wrong side of where we were supposed to be. Brushed that off as them being flustered due to the high number of customers but a bit of signage to let customers know where to queue would be helpful (and perhaps a little more service training for the queue lady would be awesome)Got in the queue, was told 30-45 mins. As there were a few customers in front that left, we promptly got a table. The waitress we had was patient and helpful with our orders. Food came out pretty quickly although there were some pretty hefty gaps between some orders (10-15 mins??)We tried re-ordering from a tall man with glasses but was told to “wait” and he never came back. He was constantly shaking his head at other customers after taking their orders so we took our next order with another server. Service was pretty patchy depending on which moody (or happy) person you got. Food highlights (we ordered 8 tapas for 2 people for €66.30 euro)- Cod with honey “allioli”- Beef tenderloin with foie gras- Crispy camembert- Shrimp “al ajillo”"
106,5-01-2020 ,5.0,"We absolutely loved this location for tapas y bebidas! There was such a variety of great, authentic Spanish food and we enjoyed absolutely all of it! We came back two days in a row and would be glad to return again and again! Can’t wait for friends and family to visit Spain so we can show them some EXCELLENT food :P"
107,4-01-2020 ,5.0,"My favorite restaurant in Barcelona that I went to three times. Best tapas- the filet with froe gras is the best I’ve ever had, grilled shrimp are delicious, and potatoes with aoli are heavenly. Reasonable prices on outstanding food, and good wine. Despite no reservations and long lines with typical waits of an hour at mealtime, it was totally worth the wait."
108,2-01-2020 ,5.0,"Excellent food in a cool atmosphere! Got there around 8:00 and the wait for a table was about 45 minutes. Well worth it! Food was great, solid service and a bustling atmosphere. Highly recommend!!"
109,1-01-2020 ,5.0,"It was a great Spanish food experience, it is alwyaymy favorite restaurant in Barcelona but u need to wait at least one hour a a half each time... anything your order is more than tasty!!"
110,29-12-2019 ,2.0,Food was fine . Could have done with not having my bag stolen from under my feet while sat at an outside table. Waiters not at all surprised so maybe could have warned us or been a little helpful . 
111,29-12-2019 ,4.0,"This is a place worth a try. Grilled clams and prawns are quite good. My favorite tapas here is grilled tenderloin with foie, which is very tasty.The service is so so because this is a very busy place. The waiter forgot one of my orders."
112,27-12-2019 ,2.0,We have tried dinner and lunch. Dinner services was average cause once we sit down we order a bottle of champagne. Lunch was in very poor services. Coffee waited for 20mins. Requested to order thought 4 staff still no one come. We tried to order signature grill octopus but the manager said only a word “no” till we saw other tables have it then another staff helped to order. What a service! Don’t understand why they need to provide such service as we are very polite. The key point is all food weren’t hot just a bit warm or even in room temperature.
